venueId,fullName,shortName,capacity,city,country
9989,Siauliai M.Savivaldybes Stadionas,Siauliai M.Savivaldybes Stadiona,0,Siauliai,Lithuania
9990,Lemonsoft Stadion,Lemonsoft Stadion,0,Vaasa,Finland
9991,Sportpark Mulderssingel,Sportpark Mulderssingel,0,Wezep,Netherlands
9992,Estadio de Piedades,Estadio de Piedades,0,Santa Ana,Costa Rica
9995,The Renewable Centre Stadium,The Renewable Centre Stadium,0,Briton Ferry,Wales
9996,LNK Sporta Parks (natural),LNK Sporta Parks (natural),0,Riga,Latvia
9997,Europa Point Stadium,Europa Point Stadium,0,Gibraltar,Gibraltar
9998,Király Sportlétesítmény,Király Sportlétesítmény,0,Szombathely,Hungary
9999,Kanazawa Go Go Curry Stadium,Kanazawa Go Go Curry Stadium,0,Kanazawa,Japan
10003,Sportplatz Kuchl,Sportplatz Kuchl,0,Kuchl,Austria
10004,Estadio Ypané,Estadio Ypané,0,Ypané,Paraguay
10006,Predio Lionel Andrés Messi,Predio Lionel Andrés Messi,0,Ezeiza,Argentina
10007,Stade Louis Darragon,Stade Louis Darragon,0,Vichy,France
10009,Vanni Sanna,Vanni Sanna,0,Sassari,Italy
10010,Sportstadion Langau,Sportstadion Langau,0,Kitzbühel,Austria
10011,Sportplatz Wildon,Sportplatz Wildon,0,Wildon,Austria
10013,The Jakemans Community Stadium,The Jakemans Community Stadium,0,"Boston, Lincolnshire",England
10014,Grey Beton Bodrum Stadyumu,Grey Beton Bodrum Stadyumu,0,Mugla,none
10015,Sportpark Groenendaal,Sportpark Groenendaal,0,Heemstede,none
10016,Sportpark Nieuw Terbregge,Sportpark Nieuw Terbregge,0,Rotterdam,Netherlands
10017,Esenler Erokspor Stadyumu,Esenler Erokspor Stadyumu,0,Istanbul,none
10018,Estadi Ciutat De València,Estadi Ciutat De València,0,Manises,Spain
10019,St. Mary'S Stadium,St. Mary'S Stadium,0,Southampton,England
10021,Weserstadion,Weserstadion,0,Bremen,Germany
10022,Mendizorrotza,Mendizorrotza,0,Vitoria-Gasteiz,Spain
10023,Stadio Olimpico,Stadio Olimpico,0,Roma,Italy
10024,Harder Stadium,Harder Stadium,0,Santa Barbara,USA
10025,Hammadi Agrebi Stadium,Hammadi Agrebi Stadium,0,Hammadi Agrebi Stadium,Tunisia
10027,B.C. Place,B.C. Place,0,Vancouver,Canada
10029,Illerstadion,Illerstadion,0,Kempten,none
10030,Stade Jean-Nicolas Muller,Stade Jean-Nicolas Muller,0,Strasbourg,none
10031,Stade Marcel-Saupin,Stade Marcel-Saupin,0,Nantes,France
10033,RKSV Driel Stadion,RKSV Driel Stadion,0,Driel,Netherlands
10034,Mehdi Huseynzade Stadium,Mehdi Huseynzade Stadium,0,Sumqayit,Azerbaijan
10035,"Gradski Stadion, Lovech","Gradski Stadion, Lovech",0,Lovech,Bulgaria
10036,St Helens Stadium,St Helens Stadium,0,St Helens,England
10037,Eilenriedestadion,Eilenriedestadion,0,Hannover,Germany
10038,Stadion Fakel,Stadion Fakel,0,Voronezh,Russia
10039,DANA Arena Windischgarsten,DANA Arena Windischgarsten,0,Windischgarsten,Austria
10041,Stadion Gelora Kie Raha,Stadion Gelora Kie Raha,0,Ternate,Indonesia
10042,Stadion Gelora Supriyadi,Stadion Gelora Supriyadi,0,Blitar,none
10044,Sportplatz Birkenmoos,Sportplatz Birkenmoos,0,Rottach-Egern,Germany
10045,Igraliste NK Rudes,Igraliste NK Rudes,0,Zagreb,Croatia
10046,Nii Adjei Kraku II Sports Complex,Nii Adjei Kraku II Sports Comple,0,Tema,none
10047,Wenchi Sports Stadium,Wenchi Sports Stadium,0,Wenchi,Ghana
10049,Estadio Facundo de León Fossati,Estadio Facundo de León Fossati,0,Villa Hayes,Paraguay
10050,De Kuip,De Kuip,0,Rotterdam,Netherlands
10051,FFS Football Stadium,FFS Football Stadium,0,Apia,none
10052,Dwight Yorke Stadium,Dwight Yorke Stadium,0,Bacolet,Trinidad and Tobago
10053,Stade Roger Zami,Stade Roger Zami,0,Stade Roger Zami,Guadeloupe
10054,Sportsko-Rekreativni Centar Mladost,Sportsko-Rekreativni Centar Mlad,0,Pancevo,Serbia
10055,Akademie Liefering,Akademie Liefering,0,Salzburg,Austria
10056,Evonik Sportpark,Evonik Sportpark,0,Marl-Hüls,Germany
10057,Lamphun Warriors Stadium,Lamphun Warriors Stadium,0,Lamphun,none
10059,Thien Truong Stadium,Thien Truong Stadium,0,Nam Dinh,Vietnam
10060,Kooi Stadion,Kooi Stadion,0,Leeuwarden,Netherlands
10061,The Royals Park,The Royals Park,0,Butema,none
10062,Lugazi FC Stadium,Lugazi FC Stadium,0,Najjembe,none
10063,Nelson Mandela University Stadium,Nelson Mandela University Stadiu,0,Port Elizabeth,none
10064,Al Jouf University Stadium,Al Jouf University Stadium,0,Al-Jawf,Saudi Arabia
10065,Stadion Majmuasi (SOK Jar),Stadion Majmuasi (SOK Jar),0,Tashkent,Uzbekistan
10066,Stadion Lagator,Stadion Lagator,0,Loznica,Serbia
10067,Ciudad Deportiva Rayo Vallecano (Campo 4),Ciudad Deportiva Rayo Vallecano ,0,Madrid,Spain
10068,Campo de Fútbol Municipal La Planchada,Campo de Fútbol Municipal La Pla,0,Astillero,Spain
10069,Campo de Fútbol de María Jiménez,Campo de Fútbol de María Jiménez,0,Santa Cruz de Tenerife,none
10070,North End Park,North End Park,0,Dundee,Scotland
10071,Stade Colmar,Stade Colmar,0,Colmar,France
10073,Lexington SC Stadium,Lexington SC Stadium,0,"Lexington, Kentucky",USA
10075,VFF Freshwater Stadium,VFF Freshwater Stadium,0,Port Vila,none
10076,Shahr-e Qods Stadium,Shahr-e Qods Stadium,0,Tehran,Iran
10077,University Of Ghana Sports Stadium,University Of Ghana Sports Stadi,0,Accra,none
10079,Stadion Utama Sumatera Barat,Stadion Utama Sumatera Barat,0,Padang,none
10080,Sam Kerr Football Centre,Sam Kerr Football Centre,0,Perth,Australia
10081,Woy Woy Oval,Woy Woy Oval,0,Woy Woy,Australia
10082,Estadio Hermanos Llana,Estadio Hermanos Llana,0,Oviedo,Spain
10083,Paraje Gilxaurdi,Paraje Gilxaurdi,0,Elizondo,none
10084,Municipal Rafael Vázquez Sedano,Municipal Rafael Vázquez Sedano,0,Palencia,Spain
10085,Mbale Municipal Stadium,Mbale Municipal Stadium,0,Mbale,none
10086,Stadion Lukas Enembe,Stadion Lukas Enembe,0,Jayapura,none
10087,Cancha de fútbol de la CONMEBOL,Cancha de fútbol de la CONMEBOL,0,Luque,Paraguay
10089,Campo de Fútbol Parque Atlántico,Campo de Fútbol Parque Atlántico,0,Las Palmas de Gran Canaria,Spain
10090,Estádio dos Moinhos Novos,Estádio dos Moinhos Novos,0,Póvoa de Lanhoso,Portugal
10091,Estádio da Medideira,Estádio da Medideira,0,Amora,Portugal
10093,Campo Estrela,Campo Estrela,0,Évora,Portugal
10094,Joao Ver,Joao Ver,0,Sao Joao de Ver,Portugal
10095,Parque de Jogos do Brito SC,Parque de Jogos do Brito SC,0,Brito,none
10096,Estádio Capitão Josino da Costa,Estádio Capitão Josino da Costa,0,Lagoa,Portugal
10097,Estádio Municipal de Cantanhede,Estádio Municipal de Cantanhede,0,Cantanhede,none
10098,Campo Do Calvário,Campo Do Calvário,0,Vila Real,Portugal
10099,Campo Jogos D. Maria Teresa,Campo Jogos D. Maria Teresa,0,Sao Martinho de Sande,Portugal
10100,Estádio Municipal de Alpendorada,Estádio Municipal de Alpendorada,0,Alpendurada e Matos,Portugal
10102,Gusii Stadium,Gusii Stadium,0,Kisii,Kenya
10103,Estádio Municipal de Atletismo de Elvas,Estádio Municipal de Atletismo d,0,Elvas,none
10105,Vittorio Pozzo,Vittorio Pozzo,0,Torino,Italy
10106,Campo de Fútbol O Monte,Campo de Fútbol O Monte,0,A Coruna,Spain
10107,Estadio Martin Juanes,Estadio Martin Juanes,0,Sonseca,none
10108,Estadio Municipal Antonio Naranjo,Estadio Municipal Antonio Naranj,0,San Pedro de Alcántara,Spain
10109,Campo De Fútbol Gévora,Campo De Fútbol Gévora,0,Gévora,none
10110,Campo José Luis Orbegozo,Campo José Luis Orbegozo,0,Donostia-San Sebastian,Spain
10111,Tuba Astro Turf,Tuba Astro Turf,0,Kokrobite,none
10112,Mombasa Sports Club,Mombasa Sports Club,0,Mombasa,none
10113,Historic Riggs Field,Historic Riggs Field,0,"Clemson, South Carolina",USA
10114,Ulsan Complex Stadium,Ulsan Complex Stadium,0,Ulsan,Korea Republic
10117,Sportpark Jaspers,Sportpark Jaspers,0,Winterswijk,Netherlands
10119,Ali la Pointe Stadium,Ali la Pointe Stadium,0,Douera,Algeria
10121,Stade Larbi Zaouli,Stade Larbi Zaouli,0,Casablanca,Morocco
10122,Stade d'Honneur d'Oujda,Stade d'Honneur d'Oujda,0,Oujda,Morocco
10128,Estádio Leoncio de Souza Miranda,Estádio Leoncio de Souza Miranda,0,Araguaína,none
10129,La Fuensanta,La Fuensanta,0,none,Spain
10131,Estadio Municipal Juan Guerrero El Lobo,Estadio Municipal Juan Guerrero ,0,Cuarte de Huerva,Spain
10132,Nuevo Estadio Ejea de los Caballeros,Nuevo Estadio Ejea de los Caball,0,Zaragoza,Spain
10133,Francisco Muñoz Pérez,Francisco Muñoz Pérez,0,Estepona,Spain
10135,"Ciudad Deportiva, Arrecife","Ciudad Deportiva, Arrecife",0,Lanzarote,Spain
10136,Municipal Adolfo Suárez,Municipal Adolfo Suárez,0,Ávila,Spain
10137,Stade Omnisports,Stade Omnisports,0,Sinnamary,French Guiana
10138,Sportpark Maarschalkerwee,Sportpark Maarschalkerwee,0,Utrecht,Netherlands
10140,Estadio Arena CHUBB,Estadio Arena CHUBB,0,Quito,Ecuador
10141,Beyond Bancard Field,Beyond Bancard Field,0,"Davie, Florida",USA
10142,Parkside Stadium,Parkside Stadium,0,Aveley,none
10143,Bmo Field,Bmo Field,0,Toronto,Canada
10144,Dales Lane,Dales Lane,0,Rushall,England
10145,Polideportivo Municipal de Manises,Polideportivo Municipal de Manis,0,Manises,Spain
10147,Oakside,Oakside,0,Barkingside,none
10149,The Centre of Sporting Excellence,The Centre of Sporting Excellenc,0,Kidderminster,none
10150,Westoe Miners Welfare Ground,Westoe Miners Welfare Ground,0,South Shields,none
10152,Complexo Desportivo Monte Da Forca,Complexo Desportivo Monte Da For,0,Vila Real,Portugal
10154,Isidro Calderón,Isidro Calderón,0,Monzón,Spain
10155,Mandela National Stadium,Mandela National Stadium,0,Kampala,Uganda
10156,Cessnock Sportsground,Cessnock Sportsground,0,Cessnock,Australia
10157,Altrincham Road,Altrincham Road,0,Wythenshawe,none
10158,SMS Pro Soccer Park,SMS Pro Soccer Park,0,Saint Helens,none
10161,Teesdale Park,Teesdale Park,0,"Thornaby, Middlesbrough",none
10162,Zeeco Stadium,Zeeco Stadium,0,none,none
10163,The Arrow Arena,The Arrow Arena,0,Hamble-le-Rice,none
10164,"The Memorial Ground, Farnham","The Memorial Ground, Farnham",0,Farnham,none
10165,Olivers Mount,Olivers Mount,0,Scarborough,none
10166,Hampton Road,Hampton Road,0,Knowle,none
10167,French School Meadow,French School Meadow,0,High Wycombe,none
10168,Washington Football Hub,Washington Football Hub,0,Washington,none
10169,Charters Community Stadium,Charters Community Stadium,0,Winchester,England
10170,Hannakins Farm Community Centre,Hannakins Farm Community Centre,0,Billericay,none
10171,Aylesford FC 3G Pitch,Aylesford FC 3G Pitch,0,Aylesford,none
10172,New Croft,New Croft,0,Haverhill,none
10173,Latimer Park,Latimer Park,0,Burton Latimer,England
10174,Estadio La Cantera,Estadio La Cantera,0,Ciudad de México,none
10175,The Powerday Stadium,The Powerday Stadium,0,Perivale,none
10176,Wicor Recreation Ground,Wicor Recreation Ground,0,Portchester,none
10178,Grand Stade Al-Hoceima,Grand Stade Al-Hoceima,0,Al Hoceima,Morocco
10179,Stadio Tasos Markou,Stadio Tasos Markou,0,Paralímni,Cyprus
10180,Suez Canal Stadium,Suez Canal Stadium,0,Ismailia,Egypt
10181,Stanley Sports Hub,Stanley Sports Hub,0,Accrington,none
10182,Landskrona IP,Landskrona IP,0,Landskrona,Sweden
10183,Viet Tri Stadium,Viet Tri Stadium,0,Viet Tri,Vietnam
10184,Kenilworth Sporting Ground,Kenilworth Sporting Ground,0,Kenilworth,none
10185,Sportpark De Kampen,Sportpark De Kampen,0,Heino,Netherlands
10187,MFA Training Grounds,MFA Training Grounds,0,Ta'Qali,Malta
10188,Campo Las Américas,Campo Las Américas,0,Parla,Spain
10189,Bangalore Football Stadium,Bangalore Football Stadium,0,Bangalore,India
10190,Ciudad Deportiva Decano del Fútbol Español,Ciudad Deportiva Decano del Fútb,0,Huelva,Spain
10191,Centro de Treinamento Joao Saldanha,Centro de Treinamento Joao Salda,0,Rio de Janeiro,Brazil
10192,Estadio Municipal Ángel Celdrán,Estadio Municipal Ángel Celdrán,0,El Llano del Beal,Spain
10197,Stade Ludovic Giuly,Stade Ludovic Giuly,0,Chasselay,France
10198,Parc des Sports,Parc des Sports,0,Haguenau,France
10201,Stade du Viouzou 2,Stade du Viouzou 2,0,Espaly-Saint-Marcel,France
10202,Stade Andre Heurtematte,Stade Andre Heurtematte,0,none,France
10203,Stade de Guentrange,Stade de Guentrange,0,Thionville,France
10204,Stade Robert Brettes 1,Stade Robert Brettes 1,0,Mérignac,France
10206,Mahilpur Football Stadium,Mahilpur Football Stadium,0,Mahilpur,India
10208,Charlton Athletic Training Ground,Charlton Athletic Training Groun,0,London,England
10209,Stade Paul Chandon,Stade Paul Chandon,0,Épernay,France
10216,Parc des Sports Molsheim,Parc des Sports Molsheim,0,Molsheim,France
10217,Ampian AAK II Sports Arena,Ampian AAK II Sports Arena,0,Azulewanu,Ghana
10219,Raia Panchayat Ground,Raia Panchayat Ground,0,Raia,India
10220,Stade Georges-Dartiailh,Stade Georges-Dartiailh,0,Marmande,France
10221,JFE Harenokuni Stadium,JFE Harenokuni Stadium,0,Okayama,Japan
10223,Ceres Park Vejlby,Ceres Park Vejlby,0,Risskov,Denmark
10224,Centreville Bank Stadium,Centreville Bank Stadium,0,"Pawtucket, Rhode Island",USA
10225,Covenant Health Park,Covenant Health Park,0,"Knoxville, Tennessee",USA
10226,Paradise Coast Sports Complex,Paradise Coast Sports Complex,0,"Naples, Florida",USA
10227,Sherman Bearcat Stadium,Sherman Bearcat Stadium,0,"Sherman, Texas",USA
10228,Lancaster Municipal Stadium,Lancaster Municipal Stadium,0,"Lancaster, California",USA
10229,Fitzpatrick Stadium,Fitzpatrick Stadium,0,"Portland, Maine",USA
10230,The Stadium at Memorial Field,The Stadium at Memorial Field,0,"Mount Vernon, New York",USA
10231,Sulaibikhat Stadium,Sulaibikhat Stadium,0,Sulaibikhat Stadium,Kuwait
10232,Bryne Stadion,Bryne Stadion,0,Bryne,Norway
10233,Stade d'Honneur Meknès,Stade d'Honneur Meknès,0,Meknès,Morocco
10234,Vidyadhar Nagar Stadium,Vidyadhar Nagar Stadium,0,Jaipur,India
10235,Stade Marcel-Michelin,Stade Marcel-Michelin,0,Clermont-Ferrand,France
10236,Gombani Stadium,Gombani Stadium,0,Gombani,none
10237,Robert-Schlienz-Stadion,Robert-Schlienz-Stadion,0,Stuttgart,none
10238,Estadio Hugo Moyano,Estadio Hugo Moyano,0,Estéban Echeverría,Argentina
10239,Estádio Paulo Paschoalino,Estádio Paulo Paschoalino,0,Ubá,Brazil
10240,Municipal de la Juventud,Municipal de la Juventud,0,Chongoyape,Peru
10242,Estadio Municipal de Talavera,Estadio Municipal de Talavera,0,Talavera,Peru
10244,Yuxi Plateau Sports Center Stadium,Yuxi Plateau Sports Center Stadi,0,Yuxi,China PR
10245,Complexe Sportif de Fès,Complexe Sportif de Fès,0,Fès,Morocco
10246,Gemeentelijk Sportpark Wijhe,Gemeentelijk Sportpark Wijhe,0,Wijhe,Netherlands
10247,Sportpark Heksenwiel,Sportpark Heksenwiel,0,Breda,Netherlands
10248,Al-Zawraa Stadium,Al-Zawraa Stadium,0,Baghdad,Iraq
10249,Estadio Club San Miguel de las Heras,Estadio Club San Miguel de las H,0,General Las Heras,none
10250,Stade El Barid,Stade El Barid,0,Rabat,Morocco
10251,Anthony Spaulding Sports Complex,Anthony Spaulding Sports Complex,0,none,Jamaica
10252,Premier Sports Campus,Premier Sports Campus,0,"Bradenton, Florida",USA
10254,Interbay Stadium,Interbay Stadium,0,"Seattle, Washington",USA
10255,Franklin Athletic Complex,Franklin Athletic Complex,0,"Lewiston, Maine",USA
10256,Mitchel Athletic Complex,Mitchel Athletic Complex,0,"Garden City, New York",USA
10257,Truist Point Stadium,Truist Point Stadium,0,"High Point, North Carolina",USA
10258,NKU Soccer Stadium,NKU Soccer Stadium,0,"Cincinnati, Kentucky",USA
10259,Stermole Soccer Stadium,Stermole Soccer Stadium,0,"Golden, Colorado",USA
10260,Estádio Municipal Juca Sampaio,Estádio Municipal Juca Sampaio,0,Palmeira dos Indios,none
10261,Estádio Waldomiro Borges,Estádio Waldomiro Borges,0,Jequié,none
10262,Árok utcai pálya,Árok utcai pálya,0,Budaörs,Hungary
10263,Sportpark Skoatterwald Veld 5,Sportpark Skoatterwald Veld 5,0,Heerenveen,Netherlands
10264,Lubetkin Field,Lubetkin Field,0,"Newark, New Jersey",USA
10265,Estadio Ameliano Villeta,Estadio Ameliano Villeta,0,Villeta,Paraguay
10266,Estadio Óscar Peralta,Estadio Óscar Peralta,0,San Francisco de la Paz,Honduras
10267,GS Staalwerken Stadion,GS Staalwerken Stadion,0,Helmond,Netherlands
10270,Bfa Technical Centre,Bfa Technical Centre,0,BFA Technical Centre,Barbados
10271,Ffb Stadium,Ffb Stadium,0,FFB Stadium,Belize
10272,Estadio Nacional Chelato Uclés,Estadio Nacional Chelato Uclés,0,Estadio Nacional Chelato Uclés,Honduras
10273,Avis Völlurinn,Avis Völlurinn,0,Reykjavik,Iceland
10274,Rice Eccles,Rice Eccles,0,"Salt Lake City, Utah",USA
10277,National Stadium (Singapore),National Stadium (Singapore),0,none,Singapore
10278,Predio Deportivo Paraguayo,Predio Deportivo Paraguayo,0,González Catán,none
10279,Complejo Deportivo Juan Pablo II,Complejo Deportivo Juan Pablo II,0,Chongoyape,Peru
10281,Sakai National Training Center Stadium,Sakai National Training Center S,0,Sakai,Japan
10282,SuperValu Pairc Ui Chaoimh,SuperValu Pairc Ui Chaoimh,0,Cork,Republic of Ireland
10283,Ngoni Stadium,Ngoni Stadium,0,Norton,none
10285,LSC Sporto kompleksas Druskininkai,LSC Sporto kompleksas Druskinink,0,Druskininkai,Lithuania
10286,Amaan Stadium,Amaan Stadium,0,Amaan Stadium,Tanzania
10287,Princess Auto Stadium,Princess Auto Stadium,0,Winnipeg,Canada
10288,Vejlby Stadion,Vejlby Stadion,0,Risskov,Denmark
10289,Estádio Cicero de Souza Marques,Estádio Cicero de Souza Marques,0,Bragança Paulista,Brazil
10290,Stade Rue Henri Dunant,Stade Rue Henri Dunant,0,Luxembourg City,Luxembourg
10291,Namdong Asiad Rugby Stadium,Namdong Asiad Rugby Stadium,0,Incheon,Korea Republic
10292,Dfa Technical Centre,Dfa Technical Centre,0,none,Dominica
10293,Futbal Tatran Arena,Futbal Tatran Arena,0,Prešov,Slovakia
10294,Patrostadion,Patrostadion,0,Maasmechelen,Belgium
10295,Sportpark Duivesteyn,Sportpark Duivesteyn,0,Rotterdam,Netherlands
10296,Sultan Qaboos Sports Complex',Sultan Qaboos Sports Complex',0,none,Oman
10297,Kai Tak Sports Park,Kai Tak Sports Park,0,Kowloon City,Hong Kong
10298,Sportpark Marsana,Sportpark Marsana,0,Meerssen,none
10299,Seekirchen,Seekirchen,0,none,Austria
10300,Estadi de la FAF d'Encamp,Estadi de la FAF d'Encamp,0,Encamp,Andorra
10301,Stadium Bola Sepak,Stadium Bola Sepak,0,none,Malaysia
10303,Hands Oval,Hands Oval,0,Bunbury,Australia
10304,Free State Stadium,Free State Stadium,0,Bloemfontein,South Africa
10305,Al Zulfi Stadium,Al Zulfi Stadium,0,Al Zulfi,Saudi Arabia
10306,Stade Municipal de Berrechid,Stade Municipal de Berrechid,0,Berrechid,Morocco
10307,Stade Olympique de Rabat,Stade Olympique de Rabat,0,Rabat,Morocco
10308,Mohammed VI Football Academy Pitch 3,Mohammed VI Football Academy Pit,0,Sale,Morocco
10309,Mohammed VI Football Academy Pitch 2,Mohammed VI Football Academy Pit,0,Sale,Morocco
10310,Monjasa Park,Monjasa Park,0,Fredericia,Denmark
10311,Stade du Moulin,Stade du Moulin,0,Noves,none
10312,Stadion Miejski im. Grzegorza Lato,Stadion Miejski im. Grzegorza La,0,Mielec,none
10313,Swangard Stadium,Swangard Stadium,0,"Burnaby, British Columbia",Canada
10314,Willoughby Community Park-Langley Events Centre,Willoughby Community Park-Langle,0,Langley,Canada
10318,Hill Dickinson Stadium,Hill Dickinson Stadium,0,Liverpool,England
10319,Raiffeisen Arena (Linz),Raiffeisen Arena (Linz),0,Linz,Austria
10320,Sportpark De Toekomst,Sportpark De Toekomst,0,Amsterdam-Duivendrecht,Netherlands
10321,Estadio Ka'Arendy,Estadio Ka'Arendy,0,Doctor Juan León Mallorquín,Paraguay
10322,Defensores Del Chaco,Defensores Del Chaco,0,Asunción,Paraguay
10323,Estadio Guillermo Slowing,Estadio Guillermo Slowing,0,Amatitlán,Guatemala
10324,Estadio Municipal Silvestre Octavio Landoni,Estadio Municipal Silvestre Octa,0,Durazno,none
10325,Ghelamco Arena,Ghelamco Arena,0,Ghent,Belgium
10326,Easi Arena,Easi Arena,0,La Louvière,Belgium
10328,Varosi Stadion Nyiregyhaza,Varosi Stadion Nyiregyhaza,0,Nyiregyhaza,Hungary
10329,Raudondvario stadionas,Raudondvario stadionas,0,Raudondvaris,Lithuania
10330,St. Andrew'S Stadium,St. Andrew'S Stadium,0,Birmingham,England
10331,The Valley,The Valley,0,London,England
10332,Riverside Stadium,Riverside Stadium,0,Middlesbrough,England
10333,The Den,The Den,0,London,England
10334,Pride Park,Pride Park,0,Derby,England
10335,Fir Park,Fir Park,0,Motherwell,Scotland
10336,Vodafone Park,Vodafone Park,0,Istanbul,Türkiye
10337,Gradski stadion Novi Pazar,Gradski stadion Novi Pazar,0,Novi Pazar,Serbia
10338,Kooi Stadium,Kooi Stadium,0,Leeuwarden,Netherlands
10339,Friends Arena,Friends Arena,0,Stockholm,Sweden
10342,Stade Bollaert-Delelis,Stade Bollaert-Delelis,0,Lens,France
10343,Bescot Stadium,Bescot Stadium,0,Walsall,England
10344,Signal Iduna Park,Signal Iduna Park,0,Aue,Germany
10347,Krasnodar Stadium,Krasnodar Stadium,0,Krasnodar,Russia
10348,Stade El Bachir,Stade El Bachir,0,Mohammedia,Morocco
10349,Stade Père Jégo,Stade Père Jégo,0,Casablanca,Morocco
10350,York Lions Stadium,York Lions Stadium,0,Toronto,Canada
10351,Stade Boréale,Stade Boréale,0,Laval,Canada
10352,McMahon Stadium,McMahon Stadium,0,Calgary,Canada
10353,Madejski Stadium,Madejski Stadium,0,Reading,England
10354,Ibercaja Estadio,Ibercaja Estadio,0,Zaragoza,Spain
10356,Johan Cruijff Arena,Johan Cruijff Arena,0,Amsterdam,Netherlands
10357,Mgg Arena,Mgg Arena,0,none,Austria
10358,Estadio Francisco Morazán,Estadio Francisco Morazán,0,San Pedro Sula,Honduras
10359,Estadio Municipal de Molina,Estadio Municipal de Molina,0,Molina,Chile
10361,Al Ettifaq Club Stadium,Al Ettifaq Club Stadium,0,Dammam,Saudi Arabia
10362,Stade Olympique De Radès,Stade Olympique De Radès,0,Hammadi Agrebi Stadium,Tunisia
10363,Boris Paichadze Dinamo Arena,Boris Paichadze Dinamo Arena,0,Tbilisi,Georgia
10365,Peter Mokaba Stadium,Peter Mokaba Stadium,0,Polokwane,South Africa
10366,Parken Stadium,Parken Stadium,0,Copenhagen,Denmark
10369,Stadio Renzo Barbera,Stadio Renzo Barbera,0,Palermo,Italy
10371,Osteestadion,Osteestadion,0,none,Germany
10375,Ayutthaya Stadium,Ayutthaya Stadium,0,Ayutthaya,Thailand
10376,Kanchanaburi Provincial Stadium,Kanchanaburi Provincial Stadium,0,Kanchanaburi,none
10377,Alois Latini Stadium,Alois Latini Stadium,0,Zell am See,Austria
10378,American Express Community Stadium,American Express Community Stadi,0,Falmer,England
10379,Stadium Municipal De Toulouse,Stadium Municipal De Toulouse,0,Toulouse,France
10380,Truro Sports Hub,Truro Sports Hub,0,Cornwall,England
10381,Penang State Stadium,Penang State Stadium,0,Penang,none
10382,Estadio Roberto Suazo Córdova,Estadio Roberto Suazo Córdova,0,La Paz,none
10383,Mestsky stadion Skalica,Mestsky stadion Skalica,0,Skalica,Slovakia
10384,Stadion Georgi Benkovski,Stadion Georgi Benkovski,0,Pazardzhik,Bulgaria
10385,Mehmet Ali Yilmaz Tesisleri,Mehmet Ali Yilmaz Tesisleri,0,Trabzon,Turkey
10386,Pascual Guerrero,Pascual Guerrero,0,Cali,Colombia
10387,Estadio Jaraguay (Municipal De Montería),Estadio Jaraguay (Municipal De M,0,Montería,Colombia
10388,La Independencia,La Independencia,0,Tunja,Colombia
10389,Guillermo Plazas Alcid,Guillermo Plazas Alcid,0,none,Colombia
10390,Estadio Daniel Villa Zapata,Estadio Daniel Villa Zapata,0,none,Colombia
10391,Romelio Martínez,Romelio Martínez,0,none,Colombia
10392,Estadio Francisco Rivera Escobar,Estadio Francisco Rivera Escobar,0,"Palmira, Valle Cauca",Colombia
10393,Estadio Sergio León Chávez,Estadio Sergio León Chávez,0,Irapuato,Mexico
10395,Stade Roger Lebert,Stade Roger Lebert,0,Marseille,none
10396,Banten International Stadium,Banten International Stadium,0,Banten,Indonesia
10397,Stadion Gelora Bumi Kartini,Stadion Gelora Bumi Kartini,0,Jepara,none
10398,Stadion Cika Daca,Stadion Cika Daca,0,Kragujevac,Serbia
10399,Estadio Luis Franzini,Estadio Luis Franzini,0,none,Uruguay
10400,Jardines Del Hipódromo,Jardines Del Hipódromo,0,none,Uruguay
10401,Sportpark Koninklijke HFC Veld 3,Sportpark Koninklijke HFC Veld 3,0,Haarlem,Netherlands
10403,Stadion ul. Bukowa,Stadion ul. Bukowa,0,Katowice,Poland
10404,Karatu Stadium,Karatu Stadium,0,Karatu,Tanzania
10405,Yüksek Irtifa Kamp Merkezi,Yüksek Irtifa Kamp Merkezi,0,Erzurum,none
10406,Estadio Ceibeño,Estadio Ceibeño,0,none,Honduras
10408,Liverpool Academy,Liverpool Academy,0,Liverpool,England
10409,Olimpico,Olimpico,0,Roma,Italy
10410,Hotspur Way,Hotspur Way,0,Enfield,England
10411,Estadio Municipal Nuevo El Arcángel,Estadio Municipal Nuevo El Arcán,0,Córdoba,Spain
10412,Sportstadion Wörgl,Sportstadion Wörgl,0,none,Austria
10413,Domenico Monterisi,Domenico Monterisi,0,Cerignola,Italy
10414,Estadio Las Américas,Estadio Las Américas,0,Huánuco,Peru
10415,Stade François-Blin,Stade François-Blin,0,Lens,France
10417,Alejandro Morera Soto,Alejandro Morera Soto,0,Alajuela,Costa Rica
10419,Estadio José Rafael 'Fello' Meza Ivankovich,Estadio José Rafael 'Fello' Meza,0,Cartago,Costa Rica
10420,Estádio Municipal Cicero De Souza Marques,Estádio Municipal Cicero De Souz,0,Bragança Paulista,Brazil
10424,Estadio Municipal De Butarque,Estadio Municipal De Butarque,0,"Leganés, Madrid",Spain
10425,Power Horse Stadium,Power Horse Stadium,0,Almería,Spain
10428,Fortuna Sittard Stadion,Fortuna Sittard Stadion,0,Sittard,Netherlands
10430,Hembergstadion,Hembergstadion,0,Iserlohn,Germany
10431,Estadio Juventud Parque Artigas,Estadio Juventud Parque Artigas,0,none,Uruguay
10432,Estadio Belvedere,Estadio Belvedere,0,none,Uruguay
